Column1	Column2
Migrena	reprezinta un sindrom neurologic caracterizat prin: - cefalee, - greata, - fotofobie, - hiperacuzie
migrena	boala caracterizata printr-o durere severa de cap, recurenta
Migrena	este o afectiune caracterizata prin accese repetitive de dureri de cap moderat-severe
migrena	este caracterizata prin dureri pulsatile la nivelul capului si perceptii modificate
Migrena bazilara	(denumita si migrena de artera bazilara sau sindromul Bickerstaff)
Migrena bazilara	este un subtip un subtip de migrena cu aura ce este observat in special la adolescente si femei tinere
migrene	afectiune afectiune caracterizata prin dureri de cap extrem de puternice si simptome neurologice
Migrenele cu aura	sunt considerate a fi migrenele clasice
Migrenele cu aura	sunt caracterizate prin aparitia aurei vizuale urmata de cefalee unilaterala pulsatila ce se poate extinde si spre partea opusa
minerale	cum ar fi magneziul
minerale	cum ar fi magneziu, fosfor, potasiu si fier
minerale	cum ar fi sodiu, potasiu si calciu
minerale	cum ar fi zincul
minerale	cum ar fi magneziu, calciu si fier
minerale 	cum ar fi sulf, calciu, fier, zinc si calciu
minerale din sange	cum ar fi sodiu, potasiu sau clorura
minerale importante	cum ar fi magneziu, fosfor, potasiu si fier
mineralele	cum ar fi calciul si magneziul
Mineralele	cum ar fi calciu si fosfor
mineralele	cum ar fi calciul si magneziul
mineralo-corticoizi	fiind denumiti Hormonii steroizi regleaza lichidele si electrolitii (aldosteron)
Mini-bypass gastric	/ plicatura gastrica
Mini-bypass gastric	numita si tehnica OAGB
miocard	(muschiul inimii)
miocard	(muschiul inimii)
miocard	(muschiul inimii)
miocard	(muschiul inimii)
miocardita	(inflamatia muschiului cardiac)
Miocardita	reprezinta inflamatia miocardului
Miocardita	reprezinta inflamatia miocardului
miocardului	(muschi cardiac)
miocardului	(muschi cardiac)
miocardului	(muschiul inimii)
Miodezopsiile	reprezinta puncte sau pete ce apar in campul vizual al unei persoane si par sa pluteasca atunci cand persoana afectata incearca sa se uite direct la ele
miometrul	(peretele muscular al uterului)
Miopia	este o boala familiala si apare de obicei in copilarie
miopia mare	este o boala a ochilor
miorelaxante 	cum ar fi mydocalmul, relaxamul, clorzoxazona
Mioza	este un simptom al unei alte probleme sau afectiuni si nu o boala in sine
miscare normala (	(cum ar fi aplecarea pentru a ridica ceva)
Miscarea regulata	cum ar fi mersul pe jos
Miscarea regulata	cum ar fi mersul pe jos
miscari usoare	cum ar fi rotiri ale umarului, rotiri ale capului in lateral si inainte-inapoi
modifica pH-ul vaginal	(cand din acid devine bazic)
modificari ale stilului de viata, 	cum ar fi exercitiile regulate si sa renuntati la fumat (daca fumati)
modificari fiziologice masurabile, 	cum ar fi cresterea frecventei cardiace sau a tensiunii arteriale
modificari severe de dispozitie	cum ar fi furie, iritabilitate, tristete sau anxietate
moleculelor instabile	numite radicali liberi
Molluscum contagiosum	este o boala usoara a pielii provocata de un virus (molluscum contagiosum virus), manifestata prin umflaturi mici nedureroase (papule in (orma de cupola)
molluscum contagiosum	multe alte afectiuni ale pielii
mononevrita multiplex	numita devastare frecventa a nervilor
Mononucleoza infectioasa	este o afectiune infecto-contagioasa ce apare mai ales in randurile tinerilor, incidenta maxima fiind la 15-17 ani
Mononucleoza infectioasa	denumita si „boala sarutului”
Mononucleoza infectioasa	denumita si „boala sarutului”
Mononucleoza infectioasa	este o afectiune infecto-contagioasa ce apare mai ales in randurile tinerilor, incidenta maxima fiind la 15-17 ani
Mononucleoza infectioasa	este adesea denumita si “boala sarutului”
Mononucleoza infectioasa	este o boala cauzata de virusul Epstein-Barr
Monturile	reprezinta proeminenta osului de la baza degetului mare, prin deplasarea sa catre interiorul piciorului
motricitatii oculare	se refera la miscarea ochilor
Mucoasa gastrica	mai exact captuseala stomacului
mucoasei	(foita de celule care captuseste tubul digestiv)
mucoaselor (	cum ar fi interiorul vaginului, rectului si deschiderea penisului)
Mucoviscidoza	este cunoscuta si sub numele de fibroza chistica
Mucoviscidoza	reprezinta una dintre cele mai frecvente afectiuni cu transmitere autozomal recesiva
murmur cardiac	numit sunet anormal al inimii
muschi adductor	sunt cunoscuti ca Muschii ce misca o parte a corpului, cum ar fi un picior sau un brat
mutatii	sunt numite erorile care sunt duplicate in copiile ulterioare
Narcolepsia	este o boala cronica, neurologica, care afecteaza controlul starii de somn si veghe
Necroza avasculara	este o boala care rezulta din cauza pierderii temporare sau permanente a aportului de sange la os
Necroza avasculara	sau osteonecroza
Necroza avasculara	este o boala care rezulta din cauza pierderii temporare sau permanente a aportului de sange la os
Necroza avasculara	sau osteonecroza
Necroza avasculara	este o boala care rezulta din pierderea temporara sau permanenta a aportului de sange la os
necroze la “buricul” degetelor	asa numita necroza in “muscatura de sobolan”
nefroblastom	cunoscut si sub denumirea de ; este cel mai cel mai frecvent cancer de rinichi la copii
nefroni	numite filtre minuscule
nefropatia cu IgA	cum ar fi probleme ale sistemului imunitar
Nefropatia cu IgA	este o boala renala care apare atunci cand se acumuleaza depozite de imunoglobulina A (IgA) in rinichi
Nefropatia cu IgA	cunoscuta si sub denumirea de boala Berger
Nefropatia cu IgA	este o boala a rinichilor care apare atunci cand un anticorp numit imunoglobulina A (IgA) se acumuleaza in rinichi
nefropatie diabetica	(boli de rinichi)
nefropatie diabetica	denumita alterare a rinichiului
nefropatie diabetica	(leziuni ireversibiele la nivelul rinichilor)
negi	cum ar fi afectiuni benigne ale pielii
nervii senzoriali	cum ar fi auz, vaz, gust, miros
nervul oculomotor	numit si al treilea nerv cranian
neuroblastom	numit un tip rar de cancer
Neurodermita	este o afectiune a pielii caracterizata prin prurit
neurogeneza	proces numit In creier se formeaza noi neuroni
neurom	cunoscute sub denumirea de leziunii
neuropatia periferica diabetica	(afectarea nervilor la nivelul extremitatilor
neuropatie diabetica	(leziuni nervoase)
neuropatie diabetica	(leziuni ireversibiele la nivelul nervilor periferici)
neuroticismul	tendinta de a se ingrijora mai des, de a reactiona negativ in fata stresului
neurotransmitatori	numite substantelor chimice ale creierului
neurotransmitatori 	cum ar fi dopamina si serotonina
nevralgia	este un simptom al unei leziuni sau al unei anumite tulburari
Nevralgia occipitala	este o afectiune in care nervii care strabat partea superioara a coloanei vertebrale pana la scalp, numiti nervi occipitali, sunt inflamati sau afectati.
nevroze, palpitatii, atacuri de panica, insomnii	sau alte afectiuni formate pe un fond nervos
nevroze, palpitatii, atacuri de panica, insomnii	sau alte afectiuni formate pe un fond nervos
nimfomanie	a fost numita afectiunea femeilor cu impulsuri sexuale ridicate
Nistagmus	afectiune caracterizata prin miscari involuntare ale ochilor
Nistagmus	este o afectiune caracterizata de miscari necontrolate ale ochilor (adesea, din cauze neurologice)
nistagmus	fiind caracterizat de miscari anormale si involuntare ale ochilor
nivelul sistemului nervos	cum ar fi la creier, maduva spinarii si nervi
nodul atrio-ventricular	denumita unei cai electrice situate intre camerele superioare si camerele inferioare ale inimii
nodul atrio-ventricular	(NAV)
nodul sinusal	numit regiuni a circuitului electric
noduli in talpa	(depunerile de calus pe talpa picioarelor)
Nodulii Heberden	reprezinta cresteri osoase care se dezvolta la nivelul articulatiilor interfalangiene
noradrenalina	(norepinefrina)
nucleu pulpos	numit un material moale
nutrienti	cum ar fi vitamina C, carotenoizi si potasiu
Nutrientii	cum ar fi fibrele, vitamina C, vitamina D, vitamina K, acidul folic si vitamina A
O alimentatie sanatoasa	inseamna consumarea diferitor alimente apartinand grupurilor alimentare de baza: proteine, precum carnea, ouale si legumele; lactate; fructe si legume; cereale
O boala autoimuna	este o afectiune in care sistemul imunitar ataca in mod gresit propriul organism
o boala gastrointestinala	denumita criptosporidioza
o boala inflamatorie	cum ar fi o infectie
o boala pe termen lung	(cronica
O echimoza specifica	denumita sugestiv ,,in ochelar”
O echimoza specifica	denumita sugestiv ,,in ochelar”
O ecografie fetala	reprezinta un test efectuat in timpul sarcinii, care utilizeaza fascicule de ultrasunete reflectate pentru a realiza o poza a fatului, a organului care inconjura fatul
o entorsa	cum ar fi leziuni la glezna
O fistula anala	este un canal mic care se dezvolta spre capatul intestinului si pielea de langa anus
O fistula anala	cunoscut si sub denumirea de canal anal
o infectie	cum ar fi stresuri puse pe organism
o interventie chirurgicala anterioara la nivelul uterului	cum ar fi nastere prin cezariana sau operatia de eliminare a fibromului uterin
O leziune a gatului	cum ar fi un accident de masina, o accidentare sportiva sau o cadere
O nutritie corecta	inseamna ca organismul primeste toti nutrientii, toate vitaminele si mineralele de care are nevoie pentru a functiona cel mai bine
o problema in zona inferioara a genunchiului	cum ar fi artrita sau o ruptura in cartilajul meniscal
O raceala comuna	este o boala cauzata de un virus localizat in nas
o sangerare cu origine uterina care nu are cauze anatomice (fizice), fara chiar o cauza patologica clar identificata	reprezinta vene varicoase localizate in exteriorul anusului, subcutanat
obezitate de tip visceral sau de tip abdominal	se numeste grasimea este repartizata predominant la nivel abdominal
Obezitatea	este o afectiune nutritional-metabolica cu larga raspandire in epoca actuala
Obezitatea	caracterizata printr-un exces ponderal ce depaseste cu peste 20% greutatea ideala
Obezitatea	reprezinta o mare problema de sanatatate publica, atat in SUA cat si in Europa
Obezitatea	este considerata si un factor cu risc pentru cataracta, glaucom si degenerescenta maculara
Obezitatea	reprezinta una dintre cele mai frecvente boli de nutritie din lume
Obezitatea	fiind considerata boala secolului XXI
Obezitatea	reprezinta automat si cantitate mai mare de estrogeni
Ocluzia intestinala, apendicita sau herniile	reprezinta afectiuni care vor necesita o abordare terapeutica de tip chirurgical
Omega-3	este un tip de grasime care se gaseste in anumite plante si surse de proteine ​​animale, cum ar fi pestele si ouale
Omega-3	este un tip de grasime care se gaseste in anumite plante si surse de proteine ​​animale, cum ar fi pestele si ouale
onicomicoza	sau infectia fungica a unghiilor
onicomicoza	este o afectiune frecvent intalnita, caracterizata prin schimbarea formei unghiei afectate, ingrosandu-se sau sfaramandu-se cu usurinta
onirism	(apar ca niste vise urate cu animale care sar pe noi, suntem fugariti, foarte concret, ca intr-un film)
operatie la ochi	cum ar fi interventia in caz de cataracta
operatii	cum ar fi o cezariana
opiaceele	cum ar fi medicamente pentru ameliorarea durerii
Opioidele (	cum ar fi fentanilul, morfina, heroina si metadona)
oreionul	cum ar fi infectie virala
organ	cum ar fi intestinul
organe	cum ar fi inima si rinichii
organe (	cum ar fi apendicele)
Organele	cum ar fi inima si creierul
organele care "contin" urina	(ureterele, vezica urinara, uretra, rinichi)
organele de reproducere masculine	cum ar fi penisul, testiculele si prostata
os lung (	cum ar fi un brat sau un picior)
osteoartrita	un tip de boala articulara degenerativa cauzata de uzura si ruperea articulatiilor in timp
osteoartroza	Adesea numita si ; sau boala articulara degenerativa
osteoartroza	, osteoartrita
Osteonecroza	numita necroza avasculara
Osteonecroza	uneori numita necroza avasculara
Osteonecroza	este o afectiune medicala care determina moartea celulelor osoase ca urmare a lipsei alimentarii corespunzatoare de sange
Osteonecroza soldului	este o afectiune medicala care determina moartea celulelor osoase ca urmare a lipsei alimentarii corespunzatoare de sange
Osteonecroza soldului	Osteonecroza
osteoporoza	cum ar fi afectiuni legate de varsta
Osteoporoza	este o afectiune grava in care persoanele afectate isi pierd masa osoasa, riscul de fracturi fiind mare
osteoporoza, bolile cardiovasculare, declinul cognitiv	cum ar fi afectiuni care apar dupa menopauza
osteotomie	numita proceduri chirurgicale
otita externa	este o afectiune caracterizata prin inflamarea canalului urechii
otita externa	Numita si este o afectiune caracterizata prin inflamarea canalului urechii
oxid nitric	cunoscut sub numele de o anumita substanta din organism
oxitocina, dopamina si serotonina	cum ar fi hormoni ai starii de bine
Pacientii cu risc (	cum ar fi persoanele cu imunitate scazuta) 
palpitatii	este cunoscuta medical sub denumirea de constientizare a batailor inimii
Papiloamele	reprezinta proliferari ale epiteliului ductal cu suport fibrovascular
Papiloamele	reprezinta proliferari ale epiteliului ductal cu suport fibrovascular
Papiloamele	(tumori adevarate)
papilomavirusuri	(HPV)
paracetamolul	cum ar fi usor calmant pentru dureri
Parafilia	este o tulburare mentala
Parafilia	caracterizata prin caracterizata prin fantezii sexuale, folosirea de diverse stimulente sau comportamente sexuale fara acordul partenerului sau care implica obiecte, suferinta, umilinta
Paralizia Bell	este numita si paralizie faciala
paralizia cerebrala	cum ar fi afectiuni neurologice
Paralizia faciala	reprezinta pierderea mobilitatii muschilor faciali, datorita leziunilor nervoase
paralizia in somn	era considerata ca fiind o patologie psihiatrica
