Column1	Column2
les délais de récupération	 durée du séjour en salle de réveil et à l'hôpital
les délais de récupération	(durée du séjour en salle de réveil et à l'hôpital)
Les démences rares	comprennent la maladie de Huntington (MH), l'artériopathie cérébrale autosomique dominante avec infarctus sous-corticaux et leucoencéphalopathie (CADASIL), la démence fronto-temporale (DFT), la démence dans la sclérose en plaques (SEP) et la paralysie supranucléaire progressive (PSP).
Les différences moyennes standardisées	( DMS)
les différences moyennes standardisées	( DMS)
Les douleurs neuropathiques	sont un symptôme courant dans de nombreuses maladies du système nerveux périphérique.
les ECR en grappes 	(ECRg)
les effets indésirables	, par exemple la thrombose veineuse et les réactions allergiques
les effets indésirables	des effets extrapyramidaux et des effets sédatifs
les effets indésirables 	, : comprendre céphalées, confusion, somnolence, fatigue, troubles de la vision, hypersudation, sécheresse de la bouche, douleurs abdominales, constipation et rétention urinaire
les effets indésirables chez les femmes	( nausées, vomissements, maux de tête, vertiges, fatigue, hypotension, arythmie et symptômes psychotiques)
les effets indésirables chez lesles nourrissons	(anomalies congénitales, faible poids de naissance et troubles du développement)
Les effets indésirables de la kétamine	comprenaient des perte de connaissance, de la sédation, des hallucinations, des troubles de l'audition et de l'équilibre, et une intempérance
Les effets secondaires	( nausées, vomissements, affections gastriques)
Les effets secondaires	comprenaient des éruptions cutanées et des troubles gastro-intestinaux.
les éléments de la démence	: maladies vasculaires, maladie d'Alzheimer ou démence mixte vasculaire et maladie d'Alzheimer, ou démence non classée
les embolies pulmonaires	(EP)
les essais cliniques randomisés	( ECR)
les essais cliniques randomisés	( ECR)
les essais cliniques randomisés	( ECR)
les essais cliniques randomissés	( ECR)
Les essais comparatifs randomisés	(définition ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	(tel que ECR)
Les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	(par exemple ; y compris ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	(par exemple ECR)
les essais contrôlés randomisés	( ECR)
les essais contrôlés randomisés	( ECR)
Les essais contrôlés randomisés 	( ECR)
les essais contrôlés randomisés 	(défini/e ECR)
les essais contrôlés randomisés 	( ECR)
les essais contrôlés randomisés 	( ECR)
les essais contrôlés randomisés 	( ECR)
les essais contrôlés randomisés 	(tel que ECCR)
les essais contrôlés randomisés 	( ECR)
Les essais contrôlés randomisés 	(défini ECR)
les essais contrôlés randomisés 	( ECR)
Les essais contrôlés randomisés sur la naltréxone à faible dose	(ou low dose naltrexone ou LDN)
les essais quasi-randomisés	(par exemple  ceux randomisés par date d'accouchement ou par numéros d'enregistrements impair versus pair)
les études contrôlées avant-après	(CAA)
les études contrôlées avant-après	(ECAA)
les études de séries temporelles interrompues	(STI)
Les événements indésirables	,  les décès, les hémorragies intraventriculaires et les troubles du développement neurologique 
Les événements indésirables	 des céphalées, des rougeurs, une rhinite, des troubles visuels et une dyspepsie
les événements indésirables	(thrombose veineuse profonde)
les événements indésirables graves	(par exemple saignements, fièvre, pneumonie, thrombose veineuse profonde ou infection)
Les événements indésirables les plus couramment signalés dans tous les médicaments	étaient la somnolence ou la fatigue, des maux de tête ou migraines, des troubles gastro-intestinaux, des vertiges ou une asthénie et des éruptions ou autres problèmes cutanés
les extraits thymiques purifiés	( ETp)
les facteurs de risque cardiovasculaire	(lipides dans le sang, pression artérielle)
les facteurs de risque cardiovasculaire	 lipides sanguins, pression artérielle
les facteurs de risque de maladies cardiovasculaires	 le taux de lipides sanguins et la pression artérielle
les facteurs de risque de maladies cardiovasculaires	y compris le taux de lipides dans le sang et la pression artérielle
Les facteurs de risque d'infection bactérienne de la cornée	comprennent le port de lentilles de contact, les maladies de la surface de l'oeil, les traumatismes cornéens et la chirurgie des yeux ou des paupières
les glucides fermentescibles	(les sucres)
Les hémoglobinopathies	,  des troubles héréditaires de la synthèse (thalassémie) ou de la structure (drépanocytose) de l'hémoglobline
Les hémorragies graves et la coagulopathie	sont des affections cliniques graves qui sont associées à une mortalité élevée
Les hémorroïdes	sont une  maladie périanale courante qui entraîne souvent une hématochézie
Les hémorroïdes	constituent trouble/s l'un des troubles ano-rectaux les plus courants
les héparines de bas poids moléculaire	( HBPM)
les hypnotiques de la famille des benzodiazépines et les non-benzodiazépines	 médicaments qui sont couramment prescrits pour les troubles du sommeil dans la démence
les implants imprégnés de carmustine	( Gliadel(R))
les inconvénients	(tels que l'augmentation des complications))
Les infections aiguës des voies respiratoires inférieures 	(par exemple la pneumonie)
Les infections aiguës des voies respiratoires inférieures (IVRI)	(par exemple la pneumonie)
Les infections aiguës des voies respiratoires supérieures 	,y compris le rhume simple et la rhinosinusite
Les infections aiguës des voies respiratoires supérieures (IVRS)	y compris le rhume simple et la rhinosinusite
Les infections aiguës des voies respiratoires supérieures (IVRS)	sont des maladie/s  des maladies fréquentes, gênantes et débilitantes qui contribuent significativement à l'absentéisme au travail
les infections bactériennes	telles que la pharyngite à streptocoques et l'infection urinaire
les infections respiratoires aiguës (IRA)	en particulier la pneumonie
Les inhibiteurs de la cholinestérase	comme le donépézil, la galantamine et la rivastigmine
Les inhibiteurs de la cholinestérase	sont   les médicaments de première intention dans la maladie d'Alzheimer 
Les inhibiteurs de la MAO-B	(plus particulièrement la sélégiline)
Les inhibiteurs de la monoamine oxydase B	( MAO-B)
les inhibiteurs de l'enzyme de conversion de l'angiotensine	( IECA)
Les inhibiteurs de l'enzyme de conversion de l'angiotensine 	( IECA)
les inhibiteurs sélectifs de la recapture de la sérotonine	(ISRS)
les injections de neurotoxine botulique 	( NTB)
les interventions de manipulation vertébrale	(par exemple chiropractie, ostéopathie ou physiothérapie manipulative)
les interventions pharmaceutiques	(par exemple des inhibiteurs de l'enzyme de conversion de l'angiotensine (ECA), des antibiotiques, des bêta-bloquants, des statines)
les interventions transdiagnostiques	comme les interventions pour plusieurs troubles
Les kératoses actiniques	sont une maladie une maladie de peau causée par l'exposition au soleil sur le long terme, et leurs lésions ont le potentiel d'évoluer en carcinome épidermoïde.
les lombalgies	soient un trouble autolimitant et bénin qui a tendance à se résorber spontanément au fil du temps
les maladies auto-immunes	( le syndrome de Sjögren)
les maladies auto-immunes 	(le syndrome de Sjögren)
Les maladies autosomiques récessives les plus courantes	sont  la thalassémie, la drépanocytose, la mucoviscidose et la maladie de Tay-Sachs
les maladies cardiaques coronariennes	( MCC)
Les maladies cardiovasculaires	( MCV)
les maladies cardiovasculaires	( MCV)
les maladies cardiovasculaires	( MCV)
les maladies cardiovasculaires 	(MCV)
les maladies chroniques	 y compris les maladies cardiovasculaires (MCV)
Les maladies chroniques associées au surpoids ou à l'obésité	sont notamment le diabète, les maladies cardiaques, l'hypertension et l'AVC
les maladies de LED	( SLEDAI)
les maladies gastro-duodénales 	 pancréas
les maladies inflammatoires de l'intestin	( MII)
les maladies inflammatoires de l'intestin	( MII)
les maladies inflammatoires de l'intestin	 les troubles fonctionnels intestinaux
Les maladies neurologiques causant la DVS	étaient la lésion de la moelle épinière (LME), la sclérose en plaques (SEP) ou la malformation congénitale
les maladies pulmonaires chroniques	( MPC)
les maladies pulmonaires obstructives chroniques	( MPOC)
les maladies rhumatismales	et d'autres par exemple troubles musculosquelettiques
les maladies sexuellement transmissible	( MST)
les maladies sexuellement transmissibles	( MST)
les maladies vasculaires périphériques	( MVP)
les maladies vasculaires périphériques	( MVP)
les manifestations de démence	: maladie d'Alzheimer, maladie cérébrovasculaire et maladie d'Alzheimer et cérébrovasculaire mixte
les marqueurs immunologique	( numération/pourcentage des CD4)
les médicaments	(dont le traitement de substitution nicotinique (TSN), la varénicline et le bupropion)
les médicaments anti-inflammatoires non stéroïdiens	(AINS)
Les médicaments anti-inflammatoires non stéroïdiens AINS)	sont des agents importants dans la prise en charge des affections arthritiques et inflammatoires et sont parmi les médicaments les plus souvent prescrits en Amérique du Nord et en Europe.
Les médicaments antipsychotiques atypiques	notamment la rispéridone
Les médicaments antipsychotiques atypiques	  améliorer les symptômes et le comportement et se sont avérés bénéfiques, en particulier dans certains aspects de la maladi
