Column1	Column2
maladie tout à fait bénigne	(maladie/s grippe , arthrose ou simple rhume)
maladie vasculaire athérosclérotique	(MVAS)
Maladies	: par exemple maladie/s le diabète de type 2 et l' hypothyroïdie
Maladies à déclaration obligatoire	(maladie/s MADO)
Maladies à déclaration obligatoire	(maladie/s MADO)
Maladies à déclaration obligatoire	(MADO)
Maladies à déclaration obligatoire	(maladie/s MADO)
Maladies à déclaration obligatoire	(maladie/s MADO)
Maladies à déclaration obligatoire	(MADO)
Maladies à déclaration obligatoire	(MADO)
Maladies à déclaration obligatoire	(maladie/s MADO)
maladies aiguës fébriles	: maladie/s une pneumonie , une hépatite virale , les syndromes grippaux
maladies auto-immunes	: maladie/s le système immunitaire des personnes atteintes fabrique des anticorps anormaux qui détruisent les cellules pancréatiques productrices d' insuline
maladies auto-immunes	car maladie/s un dérèglement de l' immunité avec formation d' auto-anticorps
maladies bénignes	d' autres maladie/s un polype non cancéreux du rectum
maladies bénignes	d'autres maladie/s : un polype non cancéreux du rectum
maladies cardiovasculaires	(maladie/s troubles du rythme cardiaque , accidents vasculaires cérébraux , infarctus , hypertension artérielle)
maladies cardiovasculaires	Les autres maladie/s les crises cardiaques
maladies cardio-vasculaires	(maladie/s hypertension , athérosclérose)
Maladies cardio-vasculaires	: maladie/s Maladies du cœur et des vaisseaux (artères et veines )
maladies cardio-vasculaires 	(maladie/s hypertension artérielle , athérosclérose , infarctus , troubles du rythme cardiaque , accidents vasculaires cérébraux)
maladies chroniques	(maladie/s à long terme)
Maladies de Charcot-Marie-Tooth démyélinisantes autosomiques dominantes	sont maladie/s des atteintes du nerf périphérique, et de façon prépondérante, de la gaine de myéline qui entoure le nerf (forme myélinique)
maladies de la membrane synoviale	ex : infection articulaire
maladies de la membrane synoviale	ex : infection articulaire
Maladies des valves cardiaques	(maladie/s valvulopathies)
maladies du métabolisme	c'est-à-dire maladie/s elles résultent d'un défaut dans la chaîne de réactions chimiques qui transforment les graisses que nous mangeons en énergie utilisable par notre corps
maladies du système immunitaire	(d' autres maladie/s lupus , polyarthrite rhumatoïde , déficits immunitaires)
maladies endocriniennes	telles que maladie/s l' hypothyroïdie ou l' acromégalie
maladies graves	telles que maladie/s le rhumatisme articulaire aigu
maladies hépatiques	(maladie/s maladies du foie)
maladies hépatiques	(maladie/s maladies du foie)
maladies infectieuses	(maladie/s méningites , encéphalites)
maladies inflammatoires de la synoviale	comme la polyarthrite rhumatoïde
maladies inflammatoires de la synoviale	comme la polyarthrite rhumatoïde
maladies multifactorielles	telles que maladie/s le diabète , l' asthme , des maladies cardio-vasculaires , des maladies auto-immunes , des maladies psychiatriques ou neuro-dégénératives
maladies neuromusculaires des nourrissons et des enfants	autres maladie/s amyotrophies spinales distales ou atypiques , myopathies congénitales
maladies non cancéreuses	comme maladie/s le diabète , les calculs biliaires , l' alcoolisme
maladies non cancéreuses	comme maladie/s le diabète , les calculs biliaires , l' alcoolisme
maladies oculaires	comme maladie/s la DMLA
maladies osseuses ou articulaires localisées	(maladie/s séquelles d’arthrite , séquelles de fractures , maladie de Paget)
Maladies pleurales bénignes	maladie/s épaississement et durcissement de la plèvre"
maladies psychiatriques	notamment maladie/s l' addiction aux jeux d' argent»
maladies qui affectent le sang	maladie/s * anémie affaiblissement de l'organisme lié à une baisse du taux de globules rouges   * congestion afflux brutal de sang dans un organe   * hémophilie difficulté de coagulation rapide du sang   * hypercholestérolémie excès de cholestérol dans le sang   * hypoglycémie chute du taux de sucre dans le sang   * jaunisse ou ictère excès de bilirubine dans le sang   * leucémie cancer du sang   * lymphocytose et leucocytose dues à un excès de globules blancs dans le sang   * septicémie infection généralisée du sang
maladies rares	comme maladie/s la maladie de Kennedy
maladies respiratoires	(comme maladie/s la bronchite et la pneumonie)
maladies rhumatismales inflammatoires	(certaines spondylarthrite ankylosante , polyarthrite rhumatoïde)
maladies rhumatismales inflammatoires	(certaines spondylarthrite ankylosante , polyarthrite rhumatoïde)
maladies systémiques	Comme pour d' autres maladie/s maladies qui peuvent atteindre différents organes
maladies transmissibles sexuellement et par le sang	(ITSS)
maladies transmissibles sexuellement et par le sang	(ITSS)
malaises physiques	trouble/s gêne respiratoire , mal de ventre , troubles digestifs
malformations vasculaires	par exemple d' autres malformations artério-veineuses
marqueur	: maladie/s caractéristique d' un gène ou d' une maladie
marqueur	: maladie/s caractéristique d' un gène ou d' une maladie
mastectomie	: consiste à opération chirurgicale qui consiste à enlever un sein dans sa totalité pour traiter un cancer du sein
médecines dites « alternatives »	(maladie/s l' homéopathie et l' acupuncture)
médicament	par exemple la cortisone
médicament anticoagulant	notamment ; comme le Coumadin
médicament anti-douleur	en particulier narcotiques
médicaments	notamment la pilule contraceptive
médicaments	notamment des antibiotiques
melaena	(Des traces de sang noir dans les selles)
Mésothéliome	"-" un rare cancer de l’enveloppe recouvrant la cavité thoracique ou abdominale)
mesure de l' indépendance fonctionnelle	(MIF)
Métastase	: cellule cancéreuse qui provient d' un cancer initial (un cancer de l' ovaire par exemple ) , qui a migré (on dit aussi qu' elle s' est disséminée ou propagée ) et qui s' est développée dans un autre organe
Métastase	: cellule cancéreuse qui provient d' un cancer initial (un cancer de l' ovaire par exemple ) , qui a migré (on dit aussi qu' elle s' est disséminée ou propagée ) et qui s' est développée dans un autre organe
métastases	(le mélanome apparaisse ailleurs)
métastases	(le mélanome apparaisse ailleurs)
microbe	: maladie/s micro-organisme invisible à l' œil nu susceptible de provoquer des maladies (bacille , bactérie , virus )
microbe	: maladie/s micro-organisme invisible à l' œil nu susceptible de provoquer des maladies (bacille , bactérie , virus )
microbes	notamment le pneumocoque
microcytaires	(une diminution du volume globulaire moyen)
microcytaires	(une diminution du volume globulaire moyen)
mode autosomique dominant	: maladie/s toute personne atteinte a un risque sur deux de transmettre la maladie à chacun de ses enfants
mode autosomique dominant	: maladie/s toute personne atteinte a un risque sur deux de transmettre la maladie à chacun de ses enfants
mode autosomique dominant	: maladie/s toute personne atteinte a un risque sur deux de transmettre la maladie à chacun de ses enfants
monochimiothérapie  	(on parle alors de un seul médicament de chimiothérapie)
mouvement élaboré	c' est-à-dire mouvement qui requiert une certaine habileté
mouvements ou convulsions	(secousses musculaires , tremblements , raideurs)
moyen de contraception	comme par exemple ; un autre une pilule à base de progestatifs
MPTP	(maladie/s méthylphényltétradropyridine)
MST	telles que chlamydia et gonorrhée
muscles respiratoires	notamment le diaphragme
muscles respiratoires	(notamment diaphragme)
muscles spinaux	(les muscles du dos)
muscles spinaux	(les muscles du dos)
mutisme	(on parle de maladie/s le malade refuse de parler)
myalgies	(douleurs musculaires)
myasthénie infantile familiale	Autres appellations : maladie/s les syndromes myasthéniques congénitaux
myocarde	(trouble/s le muscle du cœur)
myocarde	(muscle du cœur)
myocarde	(muscle cardiaque)
myoglobinurie	(urines foncées ou coca cola)
myoglobinurie	(urines foncées ou coca cola)
myopathie des ceintures autosomique dominante	(LGMD 1C)
myosite ossifiante progressive, maladie de Münchmeyer, maladie de l'homme de pierre	appelations maladie/s FOP
myotonie	une sensation de raideur musculaire
myotonie des muscles du pharynx	(trouble/s des troubles de déglutition)
myotonie paradoxale	(raideur musculaire parfois douloureuse déclenchée par le froid et aggravée par l'effort)
nerf crural	également appelé/e nerf fémoral
nerf crural	également appelé/e nerf fémoral
nerf digital	(nerf situé entre les os constituant le métatarse)
nerf optique	(trouble/s conduisant les informations visuelles de l' œil au cerveau)
nerfs sensitifs	(ramènent les sensations perçues par l' organisme vers la moelle épinière)
neurone	(l'axone)
neuropathie motrice héréditaire distale	(dHMN)
neuropathies périphériques	telles que les CMT
neutropénie	(une baisse du nombre de globules blancs)
neutropénie	(une baisse du nombre de globules blancs)
névralgie cervico-brachiale	est l' équivalent au bras de la sciatique du membre inférieur
nodules rhumatoïdes	: telles que sorte de « boules » souvent situées aux coudes ou à coté des articulations des doigts
nodules rhumatoïdes	: telles que sorte de « boules » souvent situées aux coudes ou à coté des articulations des doigts
nouvelles méthodes d' imagerie médicale	(par exemple TEP à la fluorodopa)
numération formule sanguine	(maladie/s NFS)
numerus clausus	c'est-à-dire les parlementaires fixent un nombre maximum de nouveaux médecins
nutriments	en particulier des protéines comme l'albumine et l'hémoglobine
nystagmus	(secousses rythmiques du globe oculaire)
Occlusion	: par exemple fermeture anormale d' un conduit (occlusion de l' intestin par exemple )
Occlusion	: par exemple fermeture anormale d' un conduit (occlusion de l' intestin par exemple )
œdème	(appelé/e gonflement)
œdème	(appelé/e gonflement)
œdèmes	(gonflements)
oesophagectomie	(l' ablation totale de l' oesophage)
œstrogènes	, les hormones produites par les ovaires
on salive	c'est-à-dire fait venir l'eau à la bouche
oncologue médical	(ou chimiothérapeute)
ophtalmologique	(oeil)
ophtalmoplégie	(une paralysie des muscles de l'oeil)
Organisation Mondiale de la Santé	(défini OMS)
Organisation Mondiale de la Santé	(OMS)
orthopnée	(difficultés pour respirer en position allongée)
orthopnée	(difficultés pour respirer lors de l'effort en position allongée)
ose	renvoie à maladie/s une maladie
ossification	('transformation'' du muscle en os)
ostéoclastes	(cellules qui détruisent l' os)
