Column1	Column2
les événements vasculaires graves	comme maladie ; ou des accidents vasculaires cérébraux (AVC), des crises cardiaques ou des décès dus à des maladies vasculaires
les exercices de renforcement des muscles du plancher pelvien	( (exercices visant à améliorer les muscles du plancher pelvien)
Les exercices des muscles du plancher pelvien	(aussi appelé/e entraînement des muscles du plancher pelvien)
Les facteurs de risque pour la TEV 	comprennent affection/s la chirurgie, l'affection médicale aiguë, le cancer et le traitement anticancéreux, les traumatismes, l'immobilisation, les cathéters veineux centraux, les antécédents de TEV, l'âge avancé et l'obésité
les facteurs psychologiques	(par exemple l'esprit)
Les fibromes	( masses non cancéreuses dans la couche musculaire de l'utérus)
Les fibromes	sont une affection/s une affection fréquente
les fistules	(communications anormales entre la peau et l'anus)
Les fluoroquinolones	sont une maladie une grande famille d'antibiotiques couramment utilisés pour une variété de maladies infectieuses
Les fuites d'urine involontaire	(ou ' incontinence ')
Les fuites d'urine involontaires	sont une affection/s une affection courante touchant près d'un quart des femmes
les glandes exocrines	(et autres glandes sudoripares)
les glandes exocrines	(glandes sudoripares et autres)
les glucocorticoïdes	(par exemple la prednisolone ou la dexaméthasone)
les glucocorticoïdes	(par exemple , la prednisolone ou la dexaméthasone)
Les hallucinations	(par exemple lorsque les personnes perçoivent des choses imaginaires, par exemple entendre des voix)
Les hallucinations 	par exemple entendre des voix
Les hémophilies A et B	sont trouble/s des troubles héréditaires de la coagulation liés au chromosome X, dans lesquels le principal problème clinique consiste en des saignements répétés dans les articulations
Les hémophilies A et B	sont des trouble/s des troubles de saignement héréditaires
Les hémorragies digestives hautes	( vomissement de sang)
Les hémorragies digestives hautes	sont l'une maladie l'une des causes les plus fréquentes de maladie et de décès en cas d'insuffisance hépatique
Les hémorroïdes	, maladie une maladie périanale courante
Les hémorroïdes	constituent trouble/s l'un des troubles ano-rectaux les plus courants
les hémorroïdes et les fistules	(communications anormales entre la peau et l'anus)
Les hôpitaux de jour	sont une trouble/s une solution alternative moins restrictive à l'hospitalisation classique de patients 
les infections aiguës des voies respiratoires supérieures	, ; par exemple le rhume banal
les infections aiguës des voies respiratoires supérieures 	(IVRS)
les infections aiguës des voies respiratoires supérieures (IVRS)	par exemple le rhume banal
Les infections fongiques invasives	c'est-à-dire telles ques la méningite, la pneumonie, la péritonite
Les infections fongiques invasives	- des infections du flux sanguin et des organes dans l'organisme)
les inhibiteurs cyclo-oxygénase-2	ou COX-2
les inhibiteurs cyclo-oxygénase-2 ou COX-2	(par exemple le célécoxib)
les inhibiteurs de la cholinestérase	appelés maladie Un groupe d'agents chimiques
Les inhibiteurs de la monoamine oxydase B	, ; comme la sélégiline
Les inhibiteurs de la monoamine oxydase B (MAO-B)	comme   la sélégiline
les inhibiteurs de la pompe à protons	par exemple l'oméprazole et ésoméprazole
Les inhibiteurs sélectifs de la capture de la sérotonine	(ISRS)
Les interventions comportementales	, maladie ; telles que les séances de conseil individuelles, le conseil et le dépistage volontaires, l'éducation par les pairs, les aptitudes à la négociation avec leurs clients pour le port du préservatif, le soutien à l'affirmation de soi et aux capacités relationnelles, la discussion des attitudes et des croyances, les vidéos et les jeux de rôle
Les kératoses actiniques	sont une maladie une maladie de peau causée par l'exposition au soleil sur le long terme
les lentilles de contact rigides perméables au gaz	LCRPG
les lentilles de contact souples bifocales 	(LCSB)
les lésions nerveuses étendues 	(maladie atteinte axonale)
les lombalgies aspécifiques	 par exemple ; défini/e comme des douleurs localisées en dessous des scapulae (omoplates) et au-dessus du pli interfessier, sans cause spécifique décelable (par exemple infection, tumeur, métastases, ostéoporose, polyarthrite rhumatoïde, fracture ou inflammation)
les lunettes multifocales	(verres à foyer progressif (VFP) ou lunettes bifocales)
Les lymphomes	 maladie la maladie de Hodgkin et les lymphomes non hodgkiniens
Les macrolides	sont des maladie des antibiotiques utilisés pour lutter contre un large éventail de bactéries pathogènes et diverses maladies infectieuses
les maladies	 maladie ; telles que la diarrhée, la malaria, le choléra et les maladies respiratoires
les maladies 	telles que maladie  les gastro-entérites, les infections respiratoires et de l'oreille, les infections urinaires, les allergies et le diabète sucré
les maladies allergiques	 maladie ; telles que la rhinite allergique
Les maladies artérielles périphériques	résultent maladie résultent du rétrécissement ou de l'obstruction des principales artères des membres inférieurs, généralement causées par l'athérosclérose
Les maladies cardiaques et vasculaires	comprennent maladie les crises cardiaques, les angines, les AVC, la mort subite d'origine cardiovasculaire et la nécessité d'une chirurgie cardiaque
Les maladies cardiovasculaires	comprennent maladie les crises cardiaques, l'angine de poitrine (angor), et les accidents vasculaires cérébraux (AVC)
les maladies cardiovasculaires	 maladie ; par exemple crise cardiaque, AVC
Les maladies cardiovasculaires	(MCV)
Les maladies cardiovasculaires	sont un groupe d'affections incluant la maladie cardiaque et l'accident vasculaire cérébral (AVC)
Les maladies cardiovasculaires 	(maladie MCV)
Les maladies cardiovasculaires 	(maladie MCV)
Les maladies cardiovasculaires 	(MCV)
Les maladies cardiovasculaires (MCV)	sont un maladie un groupe de conditions affectant le coeur et les vaisseaux sanguins
Les maladies cardiovasculaires (MCV)	sont un maladie un groupe de maladies affectant le coeur et les vaisseaux sanguins
Les maladies cardiovasculaires (MCV) 	sont un maladie ; affection/s un groupe d'affections incluant la maladie cardiaque et l'accident vasculaire cérébral (AVC)
les maladies chroniques	 maladie ; défini/e ; comme des problèmes de santé qui nécessitent une prise en charge permanente sur une période de plusieurs années ou dizaines d'années 
Les maladies des gencives et les caries dentaires	sont maladie les principales causes de perte de dents
Les maladies des trompes de Fallope	comme maladie l'hydrosalpinx
les maladies du gros intestin	 maladie ; y compris le cancer
les maladies infectieuses	 maladie ; en particulier la pneumonie
les maladies musculaires	telles que la dystrophie myotonique et la myotonie congénitale
les maladies sexuellement transmissible	( MST)
les maladies sexuellement transmissibles	(MST)
les médicaments	(notamment la varénicline, le bupropion)
les médicaments	tels que la thérapie de substitution nicotinique
les médicaments	tel que la thérapie de substitution nicotinique
Les médicaments antiépileptiques	 tels que le lacosamide
Les médicaments anti-inflammatoires	comme les glucocorticoïdes
les médicaments anti-inflammatoires non stéroïdiens	(AINS)
les médicaments anti-inflammatoires non stéroïdiens	( l'aspirine, l'ibuprofène, le diclofénac et les inhibiteurs cyclo-oxygénase-2 ou COX-2)
les médicaments anti-inflammatoires non stéroïdiens (AINS)	sont utilisés pour atténuer la douleur et les gonflements
les médicaments anti-inflammatoires non stéroïdiens (AINS)	comme l'aspirine, l'ibuprofène, le diclofénac et les inhibiteurs cyclo-oxygénase-2 ou COX-2
les médicaments anti-inflammatoires non stéroïdiens (MAINS)	 maladie MAINS classiques et inhibiteurs sélectifs de la cyclo-oxygénase 2 (COX-2)
Les médicaments qui interfèrent avec le système immunitaire	 maladie ; tels que le méthotrexate
les médicaments qui réduisent l'inflammation et traitent la douleur	(par exemple les anti-inflammatoires non stéroïdiens, les corticostéroïdes)
les méthodes conservatrices	, ; comme  la thérapie physique et la chirurgie
Les méthylxanthines	(maladie ; telles que  la caféine, la théophylline et l'aminophylline)
les muqueuses 	yeux et bouche
les nausées et vomissements postopératoires 	(NVPO)
Les neuropathies périphériques 	couvrent maladie ;  un large éventail de maladies (génétiques ou acquises) affectant les nerfs périphériques
les non-benzodiazépine	tels que le Skelaxin et le Muscol
les non-benzodiazépines	tels que le Skelaxin et le Muscol
Les nourrissons prématurés	(maladie nés avant 37 semaines de gestation)
les nouveau-nés	(âgés de moins de 24 mois)
Les nouveau-nés de très faible poids	(c'est-à-dire  les nouveau-nés d'un âge gestationnel inférieur à 32 semaines)
les nouveau-nés prématurés	signifie  nés à moins de 32 semaines de gestation
Les oestrogènes et la testostérone	, maladie des hormones sexuelles stéroïdes
les opiacés	comme  la morphine
les opiacés faibles	 par exemple ; entre autres la codéine et le tramado
Les opiacés forts	 par exemple ; entre autres l'oxycodone la morphine et le fentanyl 
Les oreillons	sont une maladie une maladie infectieuse causée par la multiplication du virus des oreillons dans les voies respiratoires supérieures
les patients atteints de maladies chroniques	, ; par exemple maladie les patients diabétiques ou sous traitement aux stéroïdes
Les phlébotoniques	sont une maladie une classe hétérogène de médicaments qui sont utilisés pour traiter les maladies hémorroïdaires aux stades les moins sévères des hémorroïdes de premier et de deuxième degré, et au cours des épisodes de thrombose
